Date,Open,High,Low,Close,Adj Close,Volume
1995-01-18,24.812500,24.875000,24.562500,24.625000,14.578204,1789600
1995-01-19,24.500000,24.500000,24.062500,24.125000,14.282203,1499200
1995-01-20,24.000000,24.000000,23.375000,23.812500,14.097193,2776200
1995-01-23,23.812500,23.812500,23.375000,23.687500,14.023192,1464800
1995-01-24,23.687500,24.062500,23.687500,23.875000,14.134193,1474200
1995-01-25,23.812500,23.812500,23.250000,23.312500,13.801190,2125000
1995-01-26,23.125000,23.125000,22.625000,22.937500,13.579187,3379200
1995-01-27,22.937500,23.000000,22.562500,22.875000,13.542180,2348800
1995-01-30,22.812500,22.812500,22.312500,22.437500,13.283182,2337600
1995-01-31,22.437500,22.437500,22.187500,22.250000,13.172180,2882000
1995-02-01,22.250000,23.250000,22.187500,22.937500,13.579187,3605400
1995-02-02,23.125000,23.500000,23.125000,23.125000,13.690187,3031600
1995-02-03,23.312500,24.125000,23.312500,23.312500,13.801190,4942600
1995-02-06,23.562500,23.937500,23.562500,23.562500,14.100399,3344400
1995-02-07,23.562500,23.937500,23.562500,23.875000,14.287407,2337000
1995-02-08,23.875000,24.062500,23.812500,23.937500,14.324813,2182800
1995-02-09,23.937500,24.062500,23.750000,23.812500,14.250011,2903200
1995-02-10,23.812500,23.812500,23.312500,23.375000,13.988198,2711600
1995-02-13,23.375000,23.562500,23.125000,23.125000,13.838588,1732000
1995-02-14,23.125000,23.250000,22.875000,22.937500,13.726389,2740800
1995-02-15,22.937500,23.375000,22.937500,23.250000,13.913391,3231400
1995-02-16,23.250000,23.375000,23.000000,23.125000,13.838588,1176400
1995-02-17,23.125000,23.187500,22.875000,23.000000,13.763785,2203600
1995-02-21,23.000000,23.250000,23.000000,23.250000,13.913391,1417600
1995-02-22,23.250000,23.375000,23.000000,23.125000,13.838588,1403200
1995-02-23,23.125000,23.500000,23.062500,23.500000,14.062997,1748400
1995-02-24,23.500000,23.500000,23.062500,23.250000,13.913391,4859400
1995-02-27,23.250000,23.437500,23.062500,23.125000,13.838588,2391400
1995-02-28,23.125000,23.187500,23.000000,23.062500,13.801188,2497400
1995-03-01,23.062500,23.187500,22.937500,23.062500,13.801188,2532600
1995-03-02,23.062500,23.187500,23.062500,23.062500,13.801188,1279800
1995-03-03,23.062500,23.187500,23.000000,23.125000,13.838588,1242600
1995-03-06,23.062500,23.062500,22.875000,22.937500,13.726389,2315800
1995-03-07,22.937500,23.062500,22.750000,22.750000,13.614182,1722400
1995-03-08,22.750000,22.937500,22.750000,22.750000,13.614182,1248000
1995-03-09,22.750000,23.125000,22.750000,23.062500,13.801188,1337800
1995-03-10,23.187500,23.437500,23.187500,23.437500,14.025609,1496000
1995-03-13,23.437500,23.562500,23.312500,23.375000,13.988198,887200
1995-03-14,23.937500,24.875000,23.937500,24.437500,14.624027,5557000
1995-03-15,24.375000,24.375000,24.000000,24.000000,14.362216,1804600
1995-03-16,24.000000,24.687500,24.000000,24.625000,14.736231,2979400
1995-03-17,24.625000,24.937500,24.562500,24.812500,14.848434,3218200
1995-03-20,24.812500,25.062500,24.625000,24.625000,14.736231,2273200
1995-03-21,24.625000,24.875000,24.562500,24.625000,14.736231,1403800
1995-03-22,24.625000,24.625000,24.312500,24.312500,14.549221,882800
1995-03-23,24.312500,24.562500,24.125000,24.562500,14.698832,1353400
1995-03-24,24.562500,25.062500,24.500000,24.875000,14.885838,2689600
1995-03-27,25.375000,25.937500,25.375000,25.812500,15.446860,4302000
1995-03-28,25.812500,25.875000,25.562500,25.812500,15.446860,2087400
1995-03-29,25.812500,26.937500,25.812500,26.250000,15.708677,6144800
1995-03-30,26.250000,26.625000,25.875000,26.562500,15.895683,4178400
1995-03-31,26.562500,27.000000,26.000000,26.875000,16.082687,3813200
1995-04-03,26.812500,26.812500,26.312500,26.437500,15.820880,3261000
1995-04-04,26.437500,26.750000,26.312500,26.750000,16.007883,3501200
1995-04-05,26.750000,27.000000,26.500000,26.625000,15.933083,2164200
1995-04-06,26.625000,26.812500,26.562500,26.687500,15.970487,1524800
1995-04-07,26.687500,26.875000,26.625000,26.687500,15.970487,1698000
1995-04-10,26.687500,26.937500,26.625000,26.937500,16.120090,1344600
1995-04-11,26.937500,27.187500,26.750000,26.937500,16.120090,2529400
1995-04-12,27.000000,28.250000,27.000000,27.937500,16.718513,4944600
1995-04-13,27.937500,27.937500,27.312500,27.562500,16.494114,2348000
1995-04-17,27.562500,27.812500,27.562500,27.625000,16.531509,1821000
1995-04-18,27.500000,27.500000,26.562500,26.750000,16.007883,2406200
1995-04-19,26.750000,27.250000,26.750000,26.875000,16.082687,2038200
1995-04-20,27.000000,27.500000,27.000000,27.437500,16.419302,2169600
1995-04-21,27.437500,28.000000,27.375000,27.875000,16.681110,2630800
1995-04-24,27.875000,28.500000,27.625000,28.437500,17.017735,2645400
1995-04-25,28.312500,28.312500,27.875000,28.062500,16.793322,2572800
1995-04-26,28.062500,28.312500,27.875000,28.062500,16.793322,3009400
1995-04-27,28.062500,28.187500,27.750000,27.937500,16.718513,1996400
1995-04-28,27.875000,27.875000,27.312500,27.500000,16.456705,2270800
1995-05-01,27.500000,27.687500,27.437500,27.437500,16.419302,1840800
1995-05-02,27.437500,27.875000,27.312500,27.812500,16.643719,1414600
1995-05-03,27.812500,28.125000,27.750000,28.000000,16.755919,1807800
1995-05-04,28.000000,28.312500,27.687500,27.750000,16.606312,2710400
1995-05-05,27.750000,27.812500,27.312500,27.437500,16.419302,1825400
1995-05-08,27.375000,27.375000,26.875000,27.312500,16.494789,1889000
1995-05-09,27.375000,27.875000,27.375000,27.875000,16.834501,2035600
1995-05-10,27.875000,28.125000,27.250000,27.250000,16.457047,1651000
1995-05-11,27.250000,27.250000,27.062500,27.187500,16.419302,1814600
1995-05-12,27.187500,27.375000,27.000000,27.312500,16.494789,1783800
1995-05-15,27.312500,27.687500,27.000000,27.437500,16.570284,2025400
1995-05-16,27.437500,27.875000,27.437500,27.812500,16.796764,1503200
1995-05-17,27.875000,28.687500,27.875000,28.500000,17.211964,3838800
1995-05-18,28.500000,28.750000,27.812500,27.812500,16.796764,2491800
1995-05-19,27.812500,27.937500,27.375000,27.562500,16.645784,2817400
1995-05-22,27.812500,28.625000,27.812500,28.125000,16.985489,2918200
1995-05-23,28.125000,28.500000,28.062500,28.437500,17.174219,2859600
1995-05-24,28.500000,29.250000,28.500000,28.750000,17.362942,3740600
1995-05-25,28.562500,28.562500,28.125000,28.375000,17.136469,2279400
1995-05-26,28.375000,28.562500,28.125000,28.250000,17.060984,1692400
1995-05-30,28.375000,29.250000,28.375000,29.125000,17.589415,1826000
1995-05-31,29.125000,29.437500,28.812500,29.437500,17.778143,2142200
1995-06-01,29.437500,29.437500,29.000000,29.312500,17.702650,1723200
1995-06-02,29.312500,29.500000,29.000000,29.500000,17.815889,2000000
1995-06-05,30.187500,31.375000,30.187500,30.812500,18.608541,6654600
1995-06-06,30.812500,30.812500,29.937500,30.375000,18.344332,3074400
1995-06-07,30.375000,30.812500,30.000000,30.562500,18.457565,2676400
1995-06-08,30.687500,31.375000,30.687500,31.125000,18.797268,3309400
1995-06-09,31.125000,31.187500,30.937500,31.187500,18.835016,2260400
1995-06-12,31.187500,31.312500,31.062500,31.187500,18.835016,2318000
1995-06-13,31.187500,32.437500,31.187500,32.437500,19.589937,5254800
1995-06-14,32.312500,32.312500,32.000000,32.000000,19.325714,3878200
1995-06-15,32.000000,32.437500,31.937500,31.937500,19.287964,3020400
1995-06-16,31.937500,32.250000,31.875000,32.187500,19.438950,2720800
1995-06-19,32.250000,32.562500,32.250000,32.500000,19.627666,3721200
1995-06-20,32.437500,32.437500,32.000000,32.125000,19.401201,2416400
1995-06-21,32.125000,32.375000,32.000000,32.250000,19.476685,1949600
1995-06-22,32.250000,32.562500,32.125000,32.250000,19.476685,1555600
1995-06-23,32.250000,32.687500,32.062500,32.687500,19.740915,1740600
1995-06-26,32.562500,32.562500,31.750000,31.812500,19.212471,1551400
1995-06-27,31.687500,31.687500,31.125000,31.562500,19.061489,2603800
1995-06-28,31.562500,31.937500,31.437500,31.875000,19.250214,1552400
1995-06-29,31.875000,32.312500,31.875000,32.250000,19.476685,1731400
1995-06-30,32.250000,32.250000,30.875000,31.312500,18.910517,3975400
1995-07-03,31.125000,31.125000,30.562500,30.812500,18.608541,1624000
1995-07-05,30.812500,32.125000,30.687500,31.562500,19.061489,4221600
1995-07-06,31.625000,32.375000,31.625000,32.375000,19.552187,2675400
1995-07-07,32.375000,33.000000,32.187500,32.312500,19.514446,4339200
1995-07-10,32.312500,32.375000,31.937500,32.125000,19.401201,1863200
1995-07-11,32.125000,32.125000,31.625000,32.062500,19.363451,1381400
1995-07-12,32.062500,32.250000,31.937500,32.125000,19.401201,1689600
1995-07-13,32.125000,32.750000,32.000000,32.750000,19.778658,1972000
1995-07-14,32.750000,32.812500,32.250000,32.375000,19.552187,1610400
1995-07-17,32.375000,32.437500,32.187500,32.437500,19.589937,1461000
1995-07-18,32.312500,32.312500,31.500000,31.875000,19.250214,2598600
1995-07-19,31.875000,31.875000,30.187500,31.375000,18.948254,3569400
1995-07-20,31.375000,31.562500,31.125000,31.375000,18.948254,2222000
1995-07-21,31.375000,31.875000,31.250000,31.500000,19.023748,3036200
1995-07-24,31.500000,32.000000,31.250000,32.000000,19.325714,1816600
1995-07-25,33.000000,33.500000,33.000000,33.000000,19.929640,5517600
1995-07-26,33.000000,33.375000,32.625000,32.687500,19.740915,4929400
1995-07-27,32.750000,33.812500,32.750000,33.750000,20.382591,3030000
1995-07-28,33.750000,34.062500,33.312500,34.062500,20.571310,1961600
1995-07-31,33.812500,33.812500,33.437500,33.500000,20.231606,1553200
1995-08-01,33.500000,33.687500,33.375000,33.562500,20.269354,2234800
1995-08-02,33.562500,34.062500,32.937500,33.125000,20.005129,2215000
1995-08-03,33.125000,33.687500,32.812500,33.500000,20.231606,1801600
1995-08-04,33.500000,33.750000,33.187500,33.250000,20.080618,877800
